"","country","agegrp","st","year","N_cases","pct","total_cases"
"200","Austria",5,"STRPNE_14",2010,51.6571425187341,10.9489051218978,471.801901136396
"201","Austria",5,"STRPNE_14",2012,52.5124410178612,16.0493827228395,327.192901588246
"202","Austria",5,"STRPNE_14",2013,35.0531325314434,6.21118012993789,564.355433237031
"203","Austria",5,"STRPNE_14",2014,17.7487935194299,3.42465753445205,518.264770736256
"204","Austria",5,"STRPNE_14",2015,34.7805731937068,4.76190476904762,730.392035972255
"205","Austria",5,"STRPNE_14",2016,30.8940343737066,4.1860465192093,738.024153146347
"206","Austria",5,"STRPNE_14",2017,20.5263645796414,2.15053763494624,954.475952714705
"207","Austria",5,"STRPNE_14",2018,20.5512433759302,1.85185185277778,1109.76714174535
"208","Austria",5,"STRPNE_14",2019,20.3756532956095,1.76991150212389,1151.22441269853
"209","Austria",5,"STRPNE_14",2020,10.5374995189012,1.65745856281768,635.762471249204
"210","Austria",5,"STRPNE_14",2021,6.72542959750018,1.08695652086957,618.739523465008
"211","Austria",5,"STRPNE_14",2022,6.98270570555173,0.757575751515151,921.717160506566
"212","Austria",5,"STRPNE_14",2023,10.2423307617302,0.688073391720183,1488.55207670862
"213","Austria",5,"STRPNE_14",2024,3.31433700721254,0.20161290046371,1643.911178099
"214","Austria",5,"STRPNE_15",2010,0,0,471.801901136396
"215","Austria",5,"STRPNE_15",2012,0,0,327.192901588246
"216","Austria",5,"STRPNE_15",2013,0,0,564.355433237031
"217","Austria",5,"STRPNE_15",2014,0,0,518.264770736256
"218","Austria",5,"STRPNE_15",2015,0,0,730.392035972255
"219","Austria",5,"STRPNE_15",2016,0,0,738.024153146347
"220","Austria",5,"STRPNE_15",2017,0,0,954.475952714705
"221","Austria",5,"STRPNE_15",2018,0,0,1109.76714174535
"222","Austria",5,"STRPNE_15",2019,0,0,1151.22441269853
"223","Austria",5,"STRPNE_15",2020,0,0,635.762471249204
"224","Austria",5,"STRPNE_15",2021,0,0,618.739523465008
"225","Austria",5,"STRPNE_15",2022,0,0,921.717160506566
"226","Austria",5,"STRPNE_15",2023,0,0,1488.55207670862
"227","Austria",5,"STRPNE_15",2024,0,0,1643.911178099
"228","Austria",5,"STRPNE_15A",2010,3.44380946979548,0.729927001459854,471.801901136396
"229","Austria",5,"STRPNE_15A",2012,12.1182556119558,3.70370370296296,327.192901588246
"230","Austria",5,"STRPNE_15A",2013,14.0212529674289,2.48447204397515,564.355433237031
"231","Austria",5,"STRPNE_15A",2014,10.6492761220232,2.05479452267123,518.264770736256
"232","Austria",5,"STRPNE_15A",2015,10.4341718996807,1.42857142271429,730.392035972255
"233","Austria",5,"STRPNE_15A",2016,13.7306819028683,1.86046511409302,738.024153146347
"234","Austria",5,"STRPNE_15A",2017,30.7895469171859,3.22580645741935,954.475952714705
"235","Austria",5,"STRPNE_15A",2018,30.826865008407,2.77777777416667,1109.76714174535
"236","Austria",5,"STRPNE_15A",2019,30.5634799434143,2.65486725318584,1151.22441269853
